time,gFx,gFy,gFz,TgF
1.218322385,-0.2134,-1.0032,0.1058,1.031
1.220922385,-0.2129,-1.0016,0.1041,1.029
1.224541769,-0.2134,-0.9985,0.1062,1.027
1.225341846,-0.2121,-1.0029,0.1041,1.030
1.228438385,-0.2146,-1.0014,0.1067,1.030
1.230830692,-0.2178,-1.0037,0.1038,1.032
1.233641461,-0.2158,-1.0019,0.1043,1.030
1.240907077,-0.2192,-1.0019,0.1024,1.031
1.242139,-0.2204,-1.0029,0.1009,1.032
1.244992,-0.2236,-1.0009,0.1009,1.031
1.245223,-0.2248,-0.9992,0.1004,1.029
1.245367923,-0.2267,-1.0007,0.0990,1.031
1.247562154,-0.2299,-1.0021,0.0967,1.033
1.255726769,-0.2285,-1.0044,0.0978,1.035
1.256624846,-0.2267,-1.0088,0.0990,1.039
1.256910077,-0.2280,-1.0070,0.0985,1.037
1.257120615,-0.2253,-1.0078,0.1043,1.038
1.258969769,-0.2253,-1.0090,0.1031,1.039
1.261278461,-0.2221,-1.0107,0.1067,1.040
1.263811077,-0.2192,-1.0097,0.1050,1.039
1.266742385,-0.2172,-1.0114,0.1046,1.040
1.269154769,-0.2158,-1.0088,0.1074,1.037
1.271247385,-0.2141,-1.0081,0.1067,1.036
1.273240846,-0.2136,-1.0065,0.1067,1.034
1.275110077,-0.2146,-1.0060,0.1099,1.035
1.278401461,-0.2162,-1.0051,0.1106,1.034
1.279827077,-0.2190,-1.0016,0.1123,1.031
1.282463615,-0.2190,-0.9995,0.1121,1.029
1.284438461,-0.2165,-0.9988,0.1116,1.028
1.287491615,-0.2190,-0.9990,0.1106,1.029
1.289722461,-0.2182,-0.9975,0.1118,1.027
1.292143923,-0.2143,-0.9983,0.1097,1.027
1.294776,-0.2180,-0.9978,0.1118,1.027
1.296597231,-0.2214,-0.9958,0.1141,1.026
1.299278461,-0.2224,-0.9939,0.1139,1.025
1.301869154,-0.2248,-0.9951,0.1136,1.026
1.303187692,-0.2267,-0.9953,0.1109,1.027
1.306219615,-0.2295,-0.9936,0.1097,1.026
1.308540538,-0.2295,-0.9951,0.1090,1.027
1.313021846,-0.2285,-0.9944,0.1058,1.026
1.314029461,-0.2297,-0.9963,0.1038,1.028
1.315365538,-0.2290,-0.9968,0.1029,1.028
1.318171308,-0.2285,-0.9975,0.1016,1.028
1.320109846,-0.2297,-1.0007,0.1021,1.032
1.323710077,-0.2302,-1.0014,0.1004,1.032
1.324601231,-0.2304,-1.0024,0.0987,1.033
1.327137461,-0.2314,-1.0032,0.0994,1.034
1.329739077,-0.2323,-1.0041,0.0980,1.035
1.332305461,-0.2304,-1.0044,0.0994,1.035
1.339693846,-0.2262,-1.0016,0.0990,1.032
1.340629231,-0.2224,-1.0051,0.0950,1.034
1.342949846,-0.2175,-1.0076,0.0920,1.035
1.343209538,-0.2162,-1.0105,0.0931,1.038
1.343396615,-0.2136,-1.0114,0.0945,1.038
1.354515385,-0.2158,-1.0149,0.0955,1.042
1.355287692,-0.2118,-1.0151,0.0967,1.041
1.355511308,-0.2097,-1.0161,0.0962,1.042
1.355696308,-0.2065,-1.0146,0.0967,1.040
1.355913846,-0.2078,-1.0156,0.0985,1.041
1.358170461,-0.2123,-1.0127,0.1018,1.040
1.360315615,-0.2146,-1.0117,0.1038,1.039
1.363236846,-0.2129,-1.0144,0.1067,1.042
1.364823615,-0.2118,-1.0090,0.1085,1.037
1.367629231,-0.2141,-1.0088,0.1080,1.037
1.369291385,-0.2121,-1.0076,0.1097,1.035
1.371599692,-0.2111,-1.0058,0.1109,1.034
1.374434692,-0.2131,-1.0063,0.1094,1.034
1.377078154,-0.2109,-1.0044,0.1092,1.032
1.379810154,-0.2109,-1.0049,0.1078,1.032
1.381189846,-0.2138,-1.0060,0.1087,1.034
1.383608538,-0.2158,-1.0065,0.1106,1.035
1.394151,-0.2160,-1.0053,0.1143,1.035
1.394637461,-0.2178,-1.0058,0.1153,1.036
1.394860615,-0.2155,-1.0078,0.1170,1.037
1.395055923,-0.2178,-1.0076,0.1141,1.037
1.395247615,-0.2162,-1.0068,0.1136,1.036
1.400420538,-0.2150,-1.0063,0.1111,1.035
1.400785846,-0.2134,-1.0081,0.1085,1.036
1.402213154,-0.2123,-1.0053,0.1062,1.033
1.409530769,-0.2155,-1.0056,0.1043,1.034
1.409707615,-0.2180,-1.0060,0.1021,1.034
1.409799,-0.2197,-1.0068,0.1011,1.035
1.413123,-0.2214,-1.0046,0.1009,1.034
1.414184231,-0.2218,-1.0058,0.1021,1.035
1.416752538,-0.2211,-1.0056,0.1055,1.035
1.418629231,-0.2214,-1.0027,0.1043,1.032
1.420986692,-0.2211,-1.0009,0.1038,1.030
1.425136923,-0.2204,-1.0024,0.1034,1.032
1.425674769,-0.2218,-0.9988,0.1021,1.028
1.428329846,-0.2218,-1.0004,0.1021,1.030
1.430531692,-0.2227,-0.9990,0.1041,1.029
1.435578692,-0.2251,-1.0000,0.1065,1.031
1.436058154,-0.2262,-1.0002,0.1070,1.031
1.439249538,-0.2262,-1.0012,0.1087,1.032
1.439994385,-0.2236,-0.9990,0.1109,1.030
1.442411615,-0.2111,-1.0053,0.1229,1.035
1.448420538,-0.2101,-1.0027,0.1216,1.032
1.448969154,-0.2221,-1.0027,0.1114,1.033
1.449585154,-0.2265,-1.0024,0.1070,1.033
1.452175,-0.2319,-1.0019,0.1021,1.033
1.454999,-0.2321,-1.0007,0.1029,1.032
1.456585231,-0.2292,-1.0016,0.0999,1.032
1.458835308,-0.2299,-1.0019,0.1004,1.033
1.461378077,-0.2260,-1.0019,0.1053,1.033
1.464016231,-0.2221,-1.0027,0.1074,1.033
1.466686385,-0.2153,-1.0063,0.1080,1.035
1.46858,-0.2121,-1.0060,0.1092,1.034
1.470677231,-0.2158,-1.0093,0.1102,1.038
1.473246692,-0.2121,-1.0127,0.1065,1.040
1.475852615,-0.2143,-1.0056,0.1134,1.034
1.478353769,-0.2172,-1.0102,0.1094,1.039
1.480443385,-0.2121,-1.0219,0.1009,1.049
1.482795,-0.2087,-1.0193,0.1067,1.046
1.485108923,-0.2087,-1.0158,0.1090,1.043
1.488080538,-0.2113,-1.0139,0.1104,1.042
1.489990769,-0.2121,-1.0102,0.1085,1.038
1.492130692,-0.2146,-1.0085,0.1055,1.036
1.494988,-0.2143,-1.0090,0.1034,1.037
1.497168538,-0.2141,-1.0073,0.1011,1.035
1.499849538,-0.2146,-1.0034,0.1011,1.031
1.502523615,-0.2146,-1.0039,0.1034,1.032
1.504225154,-0.2165,-1.0016,0.1041,1.030
1.506549461,-0.2187,-1.0012,0.1073,1.030
1.508860615,-0.2192,-1.0009,0.1073,1.030
1.512155077,-0.2206,-1.0002,0.1080,1.030
1.513280615,-0.2206,-0.9990,0.1087,1.029
1.515681154,-0.2229,-0.9968,0.1097,1.027
1.518356923,-0.2211,-0.9983,0.1070,1.028
1.520681769,-0.2218,-0.9985,0.1067,1.028
1.523443077,-0.2175,-0.9990,0.1078,1.028
1.525135692,-0.2169,-0.9975,0.1065,1.026
1.528474077,-0.2206,-0.9978,0.1058,1.027
1.529868308,-0.2180,-0.9972,0.1087,1.027
1.532104231,-0.2190,-1.0004,0.1082,1.030
1.535393461,-0.2178,-1.0000,0.1099,1.029
1.536939615,-0.2185,-1.0009,0.1109,1.030
1.539803615,-0.2204,-1.0021,0.1114,1.032
1.542475385,-0.2182,-1.0032,0.1106,1.033
1.544616231,-0.2178,-1.0021,0.1090,1.031
1.551485154,-0.2172,-1.0041,0.1104,1.033
1.552412846,-0.2160,-1.0021,0.1060,1.031
1.552862692,-0.2136,-1.0053,0.1048,1.033
1.553542077,-0.2146,-1.0063,0.1016,1.034
1.557689846,-0.2116,-1.0073,0.1029,1.034
1.568313846,-0.2141,-1.0085,0.1006,1.036
1.569249461,-0.2182,-1.0083,0.1024,1.037
1.569761231,-0.2185,-1.0095,0.1050,1.038
1.570097154,-0.2187,-1.0095,0.1034,1.038
1.570363,-0.2190,-1.0121,0.1011,1.040
1.570670385,-0.2197,-1.0117,0.1026,1.040
1.572285769,-0.2214,-1.0119,0.1006,1.041
1.575339077,-0.2194,-1.0132,0.1024,1.042
1.579338154,-0.2197,-1.0102,0.1006,1.039
1.580139077,-0.2199,-1.0125,0.1029,1.041
1.581608,-0.2165,-1.0119,0.1009,1.040
1.585071,-0.2172,-1.0102,0.0987,1.038
1.586686077,-0.2185,-1.0090,0.0982,1.037
1.589419077,-0.2187,-1.0073,0.0997,1.036
1.591523,-0.2202,-1.0049,0.0997,1.034
1.594191692,-0.2241,-1.0027,0.1036,1.033
1.596223385,-0.2258,-1.0019,0.1046,1.032
1.598730077,-0.2297,-1.0000,0.1074,1.032
1.601374692,-0.2297,-0.9975,0.1078,1.029
1.603161769,-0.2360,-0.9968,0.1067,1.030
1.605266077,-0.2363,-0.9960,0.1041,1.029
1.607791308,-0.2346,-0.9972,0.1048,1.030
1.611554385,-0.2309,-0.9988,0.1043,1.030
1.614139077,-0.2283,-0.9956,0.1050,1.027
1.614966692,-0.2248,-0.9997,0.1053,1.030
1.617073769,-0.2216,-1.0009,0.1058,1.031
1.619575385,-0.2197,-1.0019,0.1104,1.032
1.621723385,-0.2197,-1.0024,0.1127,1.032
1.624514461,-0.2182,-1.0044,0.1155,1.034
1.626532308,-0.2175,-1.0044,0.1167,1.034
1.629041538,-0.2169,-1.0037,0.1158,1.033
1.631281846,-0.2136,-1.0016,0.1162,1.031
1.639899692,-0.2116,-1.0024,0.1158,1.031
1.640726692,-0.2104,-1.0049,0.1134,1.033
1.641072615,-0.2116,-1.0016,0.1131,1.030
1.643317231,-0.2123,-1.0046,0.1116,1.033
1.654704615,-0.2126,-1.0068,0.1148,1.035
1.655495308,-0.2131,-1.0049,0.1143,1.034
1.655705154,-0.2136,-1.0076,0.1131,1.036
1.655934461,-0.2136,-1.0063,0.1106,1.035
1.656128308,-0.2134,-1.0060,0.1099,1.034
1.656352923,-0.2126,-1.0063,0.1087,1.034
1.657565231,-0.2134,-1.0044,0.1043,1.032
1.659699308,-0.2141,-1.0027,0.1048,1.031
1.662355308,-0.2172,-1.0027,0.1055,1.031
1.66484,-0.2169,-1.0019,0.1070,1.031
1.667965461,-0.2202,-1.0009,0.1087,1.031
1.669027615,-0.2185,-1.0002,0.1109,1.030
1.671564308,-0.2192,-1.0021,0.1078,1.031
1.674264308,-0.2169,-0.9992,0.1097,1.028
1.676381461,-0.2178,-1.0007,0.1078,1.030
1.679823615,-0.2192,-0.9988,0.1048,1.028
1.681407615,-0.2192,-0.9990,0.1031,1.028
1.683121769,-0.2216,-0.9978,0.1021,1.027
1.685687923,-0.2204,-0.9960,0.1018,1.025
1.687915615,-0.2199,-0.9953,0.1029,1.024
1.691246461,-0.2202,-0.9941,0.1060,1.024
1.692587,-0.2194,-0.9951,0.1058,1.024
1.695687077,-0.2216,-0.9953,0.1067,1.025
1.697836615,-0.2109,-1.0021,0.1158,1.031
1.701687308,-0.2041,-1.0058,0.1167,1.033
1.702505769,-0.2134,-1.0058,0.1127,1.034
1.704585846,-0.2194,-1.0058,0.1055,1.035
1.707470154,-0.2227,-1.0053,0.1016,1.035
1.710572923,-0.2211,-1.0076,0.0978,1.036
1.713040231,-0.2229,-1.0063,0.0987,1.035
1.714095615,-0.2239,-1.0083,0.1001,1.038
1.716148923,-0.2231,-1.0060,0.1004,1.035
1.718990461,-0.2172,-1.0073,0.1024,1.035
1.721336923,-0.2134,-1.0081,0.1062,1.036
1.723630692,-0.2097,-1.0076,0.1046,1.034
1.726564,-0.2085,-1.0102,0.1048,1.037
1.728275692,-0.2080,-1.0114,0.1055,1.038
1.731164846,-0.2043,-1.0078,0.1041,1.034
1.740537538,-0.2048,-1.0083,0.1053,1.034
1.743564615,-0.2053,-1.0073,0.1021,1.033
1.744130385,-0.2023,-1.0070,0.1031,1.032
1.744361769,-0.2018,-1.0073,0.1006,1.032
1.744533769,-0.1996,-1.0049,0.1038,1.030
1.744859077,-0.1974,-1.0073,0.1024,1.032
1.755488615,-0.1974,-1.0078,0.1031,1.032
1.756202154,-0.1950,-1.0076,0.0990,1.031
1.756508538,-0.1976,-1.0088,0.0967,1.033
1.756774769,-0.1973,-1.0081,0.0960,1.032
1.757011308,-0.1945,-1.0070,0.0975,1.030
1.759135077,-0.1920,-1.0068,0.0997,1.030
1.761440231,-0.1967,-1.0081,0.1006,1.032
1.763645154,-0.1985,-1.0100,0.0992,1.034
1.766507615,-0.1989,-1.0107,0.1026,1.035
1.769014461,-0.1967,-1.0109,0.1048,1.035
1.770636308,-0.2029,-1.0090,0.1048,1.034
1.773383,-0.2065,-1.0119,0.1043,1.038
1.775476308,-0.2097,-1.0107,0.1016,1.037
1.778371077,-0.2123,-1.0097,0.1011,1.037
1.780569538,-0.2111,-1.0083,0.1011,1.035
1.782473538,-0.2138,-1.0078,0.1009,1.035
1.784623385,-0.2155,-1.0078,0.1024,1.036
1.787479692,-0.2126,-1.0058,0.1065,1.034
1.791631385,-0.2109,-1.0053,0.1078,1.033
1.792466385,-0.2155,-1.0070,0.1129,1.036
1.794608538,-0.2150,-1.0058,0.1121,1.035
1.797129231,-0.2167,-1.0060,0.1134,1.035
1.799258077,-0.2162,-1.0053,0.1165,1.035
1.801590769,-0.2153,-1.0016,0.1160,1.031
1.803495385,-0.2165,-1.0004,0.1158,1.030
1.807111615,-0.2169,-1.0002,0.1151,1.030
1.808776,-0.2165,-0.9956,0.1170,1.026
1.812346077,-0.2158,-0.9956,0.1170,1.025
1.813152231,-0.2121,-0.9980,0.1170,1.027
1.815314385,-0.2111,-0.9963,0.1178,1.025
1.817859615,-0.2118,-0.9960,0.1187,1.025
1.821422077,-0.2121,-0.9968,0.1158,1.026
1.822345538,-0.2141,-0.9992,0.1155,1.028
1.824949846,-0.2138,-0.9948,0.1165,1.024
1.827228308,-0.2155,-0.9980,0.1165,1.028
1.829575308,-0.2146,-0.9992,0.1146,1.028
1.832492615,-0.2129,-0.9992,0.1111,1.028
1.839758692,-0.2134,-1.0027,0.1099,1.031
1.840710385,-0.2104,-1.0051,0.1082,1.033
1.843337461,-0.2104,-1.0051,0.1073,1.032
1.843582077,-0.2109,-1.0058,0.1016,1.033
1.843882692,-0.2082,-1.0081,0.1013,1.034
1.853538692,-0.2062,-1.0112,0.1018,1.037
1.854343385,-0.2043,-1.0095,0.1004,1.035
1.854620615,-0.2109,-1.0102,0.0990,1.037
1.854836538,-0.2101,-1.0102,0.0992,1.037
1.856764615,-0.2101,-1.0114,0.0978,1.038
1.857869154,-0.2134,-1.0107,0.0980,1.038
1.860449461,-0.2175,-1.0107,0.0994,1.039
1.863222461,-0.2172,-1.0100,0.0994,1.038
1.865335615,-0.2155,-1.0107,0.0992,1.038
1.868418077,-0.2155,-1.0097,0.0992,1.037
1.870006461,-0.2143,-1.0088,0.1009,1.036
1.872100231,-0.2187,-1.0085,0.1009,1.037
1.874496,-0.2182,-1.0093,0.1038,1.038
1.877361461,-0.2187,-1.0078,0.1048,1.037
1.880448923,-0.2178,-1.0085,0.1058,1.037
1.881184231,-0.2146,-1.0063,0.1050,1.034
1.884318769,-0.2155,-1.0068,0.1085,1.035
1.886699692,-0.2150,-1.0063,0.1070,1.035
1.889360308,-0.2162,-1.0046,0.1106,1.034
1.892355308,-0.2148,-1.0056,0.1099,1.034
1.892966077,-0.2153,-1.0012,0.1118,1.030
1.896129461,-0.2141,-1.0007,0.1097,1.029
1.898408846,-0.2131,-0.9990,0.1106,1.027
1.901831923,-0.2123,-0.9978,0.1097,1.026
1.902588923,-0.2121,-0.9963,0.1092,1.024
1.905827615,-0.2109,-0.9975,0.1058,1.025
1.907585769,-0.2101,-0.9963,0.1041,1.024
1.91028,-0.2106,-0.9972,0.1006,1.024
1.913377154,-0.2092,-1.0009,0.1006,1.027
1.914405846,-0.2067,-1.0029,0.0953,1.028
1.917153538,-0.2057,-1.0060,0.0953,1.031
1.919750692,-0.2031,-1.0085,0.0955,1.033
1.923044923,-0.2043,-1.0097,0.0948,1.035
1.925079308,-0.2033,-1.0132,0.0957,1.038
1.932006461,-0.2041,-1.0151,0.0936,1.040
1.932541461,-0.2074,-1.0144,0.0941,1.040
1.932865769,-0.2097,-1.0117,0.0923,1.037
1.933580615,-0.2118,-1.0114,0.0931,1.038
1.935860923,-0.2150,-1.0102,0.0933,1.037
1.938063692,-0.2131,-1.0102,0.0941,1.037
1.940225231,-0.2141,-1.0051,0.0936,1.032
1.942489154,-0.2141,-1.0041,0.0929,1.031
1.946084615,-0.2146,-1.0060,0.0941,1.033
1.948286385,-0.2141,-1.0044,0.0990,1.032
1.949899077,-0.2134,-1.0024,0.0992,1.030
1.952436308,-0.2129,-1.0044,0.0987,1.031
1.954157538,-0.2138,-1.0029,0.1021,1.030
1.956762385,-0.2121,-1.0024,0.1043,1.030
1.959325538,-0.2141,-1.0032,0.1053,1.031
1.961939077,-0.2138,-1.0027,0.1053,1.031
1.963948846,-0.2123,-1.0029,0.1074,1.031
1.967710461,-0.2143,-1.0034,0.1058,1.031
1.968589769,-0.2129,-1.0044,0.1043,1.032
1.970996231,-0.2141,-1.0016,0.1050,1.030
1.973631,-0.2160,-1.0034,0.1036,1.032
1.976334154,-0.2172,-1.0019,0.1046,1.031
1.978433538,-0.2175,-1.0032,0.1016,1.031
1.980603615,-0.2180,-1.0032,0.0997,1.031
1.982925461,-0.2148,-1.0014,0.0997,1.029
1.985179308,-0.2118,-1.0029,0.0980,1.030
1.988140923,-0.2111,-1.0014,0.0987,1.028
1.990081231,-0.2123,-1.0004,0.0990,1.027
1.993276923,-0.2104,-0.9995,0.0994,1.026
1.995269231,-0.2104,-1.0027,0.0985,1.029
1.997536846,-0.2087,-1.0021,0.0997,1.028
2.002499615,-0.2074,-1.0024,0.0972,1.028
2.003582385,-0.2080,-1.0060,0.0960,1.032
2.004042154,-0.2053,-1.0068,0.0978,1.032
2.007226461,-0.2067,-1.0083,0.0985,1.034
2.010396615,-0.2033,-1.0112,0.0960,1.036
2.011960308,-0.2016,-1.0134,0.0933,1.037
2.013963615,-0.2023,-1.0142,0.0948,1.039
2.015910692,-0.2025,-1.0156,0.0953,1.040
2.018491077,-0.2033,-1.0142,0.0960,1.039
2.020648538,-0.2089,-1.0142,0.0999,1.040
2.023906461,-0.2101,-1.0107,0.1016,1.037
2.025252308,-0.2099,-1.0085,0.1036,1.035
2.027754385,-0.2113,-1.0068,0.1073,1.034
2.030358692,-0.2109,-1.0046,0.1065,1.032
2.032748231,-0.2092,-1.0014,0.1080,1.029
2.039773769,-0.2092,-1.0037,0.1053,1.031
2.040836846,-0.2134,-1.0049,0.1053,1.033
2.041236615,-0.2153,-1.0041,0.1060,1.032
2.044044923,-0.2180,-1.0063,0.1074,1.035
2.044404923,-0.2158,-1.0093,0.1087,1.038
2.060443308,-0.2199,-1.0088,0.1090,1.038
2.061270769,-0.2190,-1.0076,0.1102,1.037
2.061717154,-0.2160,-1.0078,0.1134,1.037
2.062008615,-0.2131,-1.0102,0.1123,1.039
2.062297231,-0.2082,-1.0088,0.1143,1.036
2.062591,-0.2111,-1.0090,0.1141,1.037
2.062885846,-0.2087,-1.0117,0.1134,1.039
2.063180846,-0.2080,-1.0117,0.1116,1.039
2.065601769,-0.2055,-1.0102,0.1118,1.037
2.068324615,-0.2029,-1.0100,0.1114,1.036
2.070585846,-0.2018,-1.0117,0.1116,1.038
2.072774692,-0.2038,-1.0100,0.1102,1.036
2.075343692,-0.2023,-1.0085,0.1094,1.034
2.079407923,-0.2029,-1.0076,0.1099,1.034
2.080236615,-0.2013,-1.0081,0.1070,1.034
2.082368615,-0.2016,-1.0034,0.1073,1.029
2.084649154,-0.1980,-1.0056,0.1038,1.030
2.087221154,-0.1969,-1.0063,0.1021,1.030
2.090371077,-0.1962,-1.0027,0.1006,1.027
2.091452846,-0.2006,-1.0046,0.0985,1.029
2.094273538,-0.2001,-1.0034,0.1001,1.028
2.096227077,-0.1996,-1.0083,0.0990,1.033
2.098724231,-0.2018,-1.0051,0.0980,1.030
2.101239385,-0.2036,-1.0081,0.0990,1.033
2.103211692,-0.2055,-1.0083,0.1006,1.034
2.105658154,-0.2050,-1.0119,0.1009,1.037
2.108037231,-0.2074,-1.0109,0.1029,1.037
2.110507615,-0.2094,-1.0093,0.1018,1.036
2.112812308,-0.2109,-1.0093,0.1018,1.036
2.115409846,-0.2094,-1.0095,0.1034,1.036
2.117798385,-0.2089,-1.0088,0.1060,1.036
2.119832308,-0.2121,-1.0083,0.1046,1.036
2.123276615,-0.2113,-1.0102,0.1067,1.038
2.125820923,-0.2141,-1.0081,0.1070,1.036
2.127286385,-0.2150,-1.0068,0.1082,1.035
2.129421231,-0.2153,-1.0044,0.1092,1.033
2.131518692,-0.2158,-1.0039,0.1111,1.033
2.134916923,-0.2162,-1.0037,0.1092,1.032
2.136350769,-0.2175,-1.0049,0.1118,1.034
2.139318077,-0.2148,-1.0024,0.1118,1.031
2.141260846,-0.2146,-1.0002,0.1109,1.029
2.143920308,-0.2123,-1.0016,0.1116,1.030
2.150518154,-0.2092,-1.0009,0.1092,1.028
2.151537538,-0.2078,-0.9995,0.1078,1.027
2.152053231,-0.2053,-1.0000,0.1043,1.026
2.154251923,-0.2060,-1.0002,0.1041,1.026
2.156725846,-0.2045,-0.9983,0.1024,1.024
2.164862385,-0.2062,-0.9992,0.0994,1.025
2.165685769,-0.2078,-0.9990,0.0999,1.025
2.166001154,-0.2099,-0.9963,0.0987,1.023
2.166294692,-0.2087,-0.9963,0.0955,1.022
2.167089538,-0.2109,-0.9990,0.0945,1.025
2.170169769,-0.2138,-0.9995,0.0945,1.026
2.172176615,-0.2106,-1.0014,0.0933,1.028
2.174449462,-0.2099,-1.0024,0.0953,1.029
2.176914077,-0.2080,-1.0053,0.0965,1.031
2.179946692,-0.2038,-1.0073,0.0982,1.032
2.181052615,-0.2048,-1.0090,0.0982,1.034
2.183584231,-0.2038,-1.0112,0.1001,1.036
2.186170462,-0.2011,-1.0117,0.1034,1.037
2.189215692,-0.2018,-1.0132,0.1016,1.038
2.192244231,-0.2033,-1.0112,0.1001,1.036
2.193346462,-0.2057,-1.0153,0.1021,1.041
2.195430154,-0.2089,-1.0137,0.1034,1.040
2.198172923,-0.2111,-1.0112,0.1053,1.038
2.201691615,-0.2094,-1.0100,0.1026,1.037
2.202392231,-0.2101,-1.0090,0.1009,1.036
2.204557154,-0.2092,-1.0105,0.0999,1.037
2.207529846,-0.2004,-1.0125,0.1043,1.037
2.209983308,-0.2018,-1.0121,0.1006,1.037
2.213926769,-0.2136,-1.0139,0.0972,1.041
2.214625846,-0.2190,-1.0137,0.0978,1.042
2.217378692,-0.2241,-1.0107,0.0953,1.040
2.219263385,-0.2285,-1.0076,0.0965,1.038
2.221417846,-0.2299,-1.0083,0.0955,1.039
2.223912923,-0.2280,-1.0049,0.0955,1.035
2.226467308,-0.2248,-1.0034,0.0960,1.033
2.228736,-0.2239,-1.0014,0.0967,1.031
2.231189462,-0.2251,-0.9980,0.0980,1.028
2.233697154,-0.2218,-0.9958,0.1013,1.025
2.236728231,-0.2224,-0.9956,0.1026,1.025
2.237753538,-0.2206,-0.9944,0.1041,1.024
2.240439385,-0.2185,-0.9965,0.1029,1.025
2.243095,-0.2167,-0.9963,0.1046,1.025
2.246159923,-0.2148,-0.9988,0.1029,1.027
2.252127385,-0.2094,-1.0007,0.1058,1.028
2.252992615,-0.2050,-1.0051,0.1050,1.031
2.253302769,-0.2036,-1.0073,0.1080,1.033
2.255657462,-0.1992,-1.0078,0.1055,1.033
2.267647615,-0.2001,-1.0076,0.1065,1.033
2.268361769,-0.1992,-1.0060,0.1070,1.031
2.268610769,-0.1985,-1.0058,0.1058,1.031
2.270182154,-0.2006,-1.0049,0.1046,1.030
2.270665231,-0.2001,-1.0056,0.1070,1.031
2.270901538,-0.1996,-1.0056,0.1038,1.030
2.271138154,-0.1980,-1.0037,0.1021,1.028
2.273207615,-0.1985,-1.0049,0.1018,1.029
2.275699077,-0.1996,-1.0029,0.1013,1.028
2.278621462,-0.2020,-1.0032,0.1026,1.028
2.280228538,-0.2036,-1.0041,0.1038,1.030
2.282485231,-0.2062,-1.0012,0.1060,1.028
2.285241538,-0.2067,-1.0027,0.1046,1.029
2.287780538,-0.2065,-1.0046,0.1043,1.031
2.290824923,-0.2043,-1.0044,0.1055,1.030
2.292303,-0.2065,-1.0063,0.1041,1.033
2.295290462,-0.2023,-1.0060,0.1043,1.031
2.296850077,-0.2050,-1.0112,0.1026,1.037
2.301201154,-0.2050,-1.0088,0.1043,1.035
2.302104615,-0.2094,-1.0100,0.1038,1.037
2.305297154,-0.2104,-1.0102,0.1048,1.037
2.307155077,-0.2113,-1.0119,0.1053,1.039
2.308914385,-0.2116,-1.0105,0.1009,1.037
2.313702769,-0.2109,-1.0100,0.1024,1.037
2.314491385,-0.2101,-1.0137,0.1034,1.040
2.315970692,-0.2089,-1.0097,0.1036,1.036
2.318863077,-0.2067,-1.0112,0.1041,1.037
2.320951077,-0.2074,-1.0097,0.1043,1.036
2.325353769,-0.2057,-1.0119,0.1011,1.038
2.326201846,-0.2048,-1.0119,0.1067,1.038
2.327363385,-0.2055,-1.0117,0.1074,1.038
2.330120231,-0.2062,-1.0114,0.1050,1.038
2.332439385,-0.2065,-1.0090,0.1082,1.036
2.335894462,-0.2041,-1.0107,0.1085,1.037
2.336640308,-0.2025,-1.0102,0.1074,1.036
2.340374692,-0.1987,-1.0095,0.1094,1.035
2.342323385,-0.1974,-1.0081,0.1073,1.033
2.344228538,-0.1950,-1.0073,0.1070,1.032
2.350838154,-0.1955,-1.0083,0.1074,1.033
2.351727308,-0.1964,-1.0090,0.1055,1.033
2.352099615,-0.1967,-1.0065,0.1062,1.031
2.355339077,-0.1980,-1.0053,0.1050,1.030
2.36734,-0.1994,-1.0029,0.1048,1.028
2.368075615,-0.1994,-1.0019,0.1058,1.027
2.368365769,-0.2004,-1.0007,0.1036,1.026
2.368651308,-0.1974,-1.0000,0.1018,1.024
2.368889846,-0.1976,-1.0007,0.0990,1.025
2.369106462,-0.1960,-0.9997,0.0999,1.024
2.370450462,-0.2020,-0.9995,0.0990,1.024
2.373158462,-0.2029,-1.0002,0.1018,1.026
2.374775,-0.2016,-1.0021,0.1016,1.027
2.377368308,-0.2043,-1.0053,0.1018,1.031
2.379908615,-0.2050,-1.0034,0.1024,1.029
2.382020308,-0.2045,-1.0056,0.1029,1.031
2.385615308,-0.2041,-1.0049,0.1046,1.031
2.387558154,-0.2031,-1.0083,0.1046,1.034
2.391226769,-0.2023,-1.0083,0.1050,1.034
2.391935923,-0.1982,-1.0100,0.1041,1.035
2.393292231,-0.2008,-1.0063,0.1043,1.031
2.396290769,-0.2008,-1.0068,0.1053,1.032
2.398566077,-0.2029,-1.0063,0.1038,1.032
2.401633769,-0.2041,-1.0056,0.1006,1.031
2.403309154,-0.2055,-1.0058,0.1009,1.032
2.405632923,-0.2099,-1.0068,0.1004,1.033
2.407573231,-0.2069,-1.0083,0.1029,1.034
2.410070385,-0.2062,-1.0107,0.1026,1.037
2.413770769,-0.2050,-1.0107,0.1034,1.036
2.414763615,-0.2031,-1.0105,0.1024,1.036
2.417185538,-0.2045,-1.0112,0.1013,1.037
2.419599923,-0.2055,-1.0139,0.1024,1.040
2.421880538,-0.2041,-1.0112,0.1053,1.037
2.424675,-0.2062,-1.0105,0.1050,1.037
2.426794692,-0.2048,-1.0093,0.1053,1.035
2.429062077,-0.2065,-1.0109,0.1029,1.037
2.431726462,-0.2092,-1.0119,0.1060,1.039
2.435370154,-0.2078,-1.0073,0.1078,1.034
2.436121231,-0.2069,-1.0105,0.1085,1.037
2.438999923,-0.2087,-1.0095,0.1087,1.037
2.441205462,-0.2072,-1.0070,0.1080,1.034
