time,gFx,gFy,gFz,TgF
4.992560846,0.0040,-0.0479,1.0058,1.007
4.994827615,0.0028,-0.0493,1.0046,1.006
4.997588923,0.0036,-0.0491,1.0019,1.003
4.999690462,0.0011,-0.0496,1.0014,1.003
5.008215308,0.0001,-0.0493,1.0009,1.002
5.009264615,0.0003,-0.0473,1.0014,1.003
5.009709538,0.0018,-0.0501,1.0004,1.002
5.010068923,-0.0005,-0.0505,0.9988,1.000
5.012460231,-0.0003,-0.0503,1.0000,1.001
5.022032923,-0.0028,-0.0493,0.9965,0.998
5.023496615,-0.0005,-0.0508,0.9960,0.997
5.024014077,-0.0003,-0.0503,0.9997,1.001
5.024405231,-0.0017,-0.0481,0.9978,0.999
5.024791385,-0.0023,-0.0476,0.9975,0.999
5.026417462,-0.0037,-0.0501,0.9995,1.001
5.028629154,-0.0005,-0.0496,0.9992,1.000
5.031134077,-0.0008,-0.0489,0.9988,1.000
5.033020231,0.0011,-0.0471,0.9953,0.996
5.036246077,0.0033,-0.0459,0.9932,0.994
5.037392538,0.0036,-0.0454,0.9921,0.993
5.040044923,0.0048,-0.0454,0.9926,0.994
5.042643692,0.0040,-0.0435,0.9934,0.994
5.044888231,0.0069,-0.0452,0.9909,0.992
5.047785538,0.0067,-0.0459,0.9902,0.991
5.049793462,0.0055,-0.0420,0.9926,0.994
5.051835615,0.0071,-0.0452,0.9899,0.991
5.053827308,0.0082,-0.0430,0.9914,0.992
5.056248846,0.0082,-0.0424,0.9914,0.992
5.059711692,0.0075,-0.0424,0.9929,0.994
5.060898077,0.0092,-0.0417,0.9941,0.995
5.063803692,0.0099,-0.0396,0.9960,0.997
5.065690385,0.0082,-0.0386,0.9968,0.998
5.068361154,0.0094,-0.0420,0.9983,0.999
5.070706462,0.0099,-0.0417,0.9978,0.999
5.073,0.0087,-0.0379,0.9972,0.998
5.075828846,0.0084,-0.0393,0.9978,0.999
5.078130769,0.0094,-0.0408,0.9965,0.997
5.080578154,0.0104,-0.0412,0.9988,1.000
5.082746462,0.0104,-0.0396,0.9980,0.999
5.084921462,0.0089,-0.0417,0.9983,0.999
5.086898385,0.0062,-0.0400,0.9980,0.999
5.092478077,0.0045,-0.0377,0.9997,1.000
5.093329154,0.0057,-0.0398,0.9990,1.000
5.094067692,0.0064,-0.0398,0.9995,1.000
5.096853846,0.0050,-0.0389,1.0024,1.003
5.098790769,0.0064,-0.0393,1.0024,1.003
5.101528308,0.0036,-0.0398,1.0014,1.002
5.108320538,0.0048,-0.0410,1.0024,1.003
5.109414692,0.0006,-0.0396,1.0007,1.001
5.109863923,0.0031,-0.0393,1.0012,1.002
5.110537231,0.0001,-0.0408,1.0009,1.002
5.119804923,0.0000,-0.0403,1.0024,1.003
5.121058385,-0.0017,-0.0393,1.0014,1.002
5.121578462,-0.0005,-0.0403,1.0007,1.002
5.121924846,-0.0035,-0.0420,1.0012,1.002
5.122632923,-0.0020,-0.0412,1.0014,1.002
5.126129538,0.0001,-0.0398,1.0007,1.002
5.127141538,0.0001,-0.0393,0.9995,1.000
5.129694692,0.0026,-0.0410,1.0000,1.001
5.132051385,0.0038,-0.0435,0.9995,1.000
5.134860923,0.0015,-0.0440,0.9990,1.000
5.13756,0.0006,-0.0422,0.9948,0.996
5.138754692,0.0028,-0.0408,0.9936,0.994
5.141559923,0.0033,-0.0422,0.9946,0.995
5.144177231,0.0040,-0.0452,0.9956,0.997
5.147523923,0.0055,-0.0469,0.9923,0.993
5.148216308,0.0048,-0.0464,0.9951,0.996
5.150524923,0.0036,-0.0461,0.9953,0.996
5.153642077,0.0052,-0.0473,0.9972,0.998
5.155755,0.0055,-0.0481,0.9960,0.997
5.159154692,0.0057,-0.0489,0.9992,1.000
5.159982769,0.0082,-0.0501,0.9992,1.000
5.162284,0.0082,-0.0498,0.9983,1.000
5.164876846,0.0104,-0.0484,0.9980,0.999
5.167546077,0.0118,-0.0496,1.0002,1.002
5.170099308,0.0106,-0.0496,0.9997,1.001
5.172379692,0.0116,-0.0491,0.9997,1.001
5.175079615,0.0096,-0.0486,1.0009,1.002
5.176576923,0.0101,-0.0522,1.0027,1.004
5.178863077,0.0089,-0.0496,0.9980,0.999
5.181354769,0.0104,-0.0464,0.9975,0.999
5.183858769,0.0094,-0.0461,0.9995,1.001
5.186567,0.0106,-0.0479,1.0000,1.001
5.188505538,0.0062,-0.0479,0.9970,0.998
5.196838077,0.0069,-0.0476,0.9941,0.995
5.197804538,0.0092,-0.0489,0.9948,0.996
5.198220538,0.0080,-0.0484,0.9944,0.996
5.198571923,0.0064,-0.0505,0.9929,0.994
5.200840846,0.0059,-0.0464,0.9929,0.994
5.209589538,0.0048,-0.0498,0.9921,0.993
5.210719923,0.0048,-0.0505,0.9948,0.996
5.211431077,0.0050,-0.0476,0.9941,0.995
5.211855077,0.0069,-0.0461,0.9958,0.997
5.212243692,0.0057,-0.0459,0.9946,0.996
5.216029846,0.0077,-0.0461,0.9946,0.996
5.216865154,0.0077,-0.0479,0.9975,0.999
5.220433846,0.0052,-0.0469,0.9988,1.000
5.221906692,0.0038,-0.0473,0.9980,0.999
5.225068308,0.0040,-0.0435,0.9988,1.000
5.226604,0.0040,-0.0489,0.9970,0.998
5.228468,0.0050,-0.0481,1.0002,1.001
5.230958385,0.0038,-0.0486,0.9990,1.000
5.233282385,0.0055,-0.0484,0.9997,1.001
5.235840538,0.0036,-0.0473,0.9997,1.001
5.238299923,0.0023,-0.0469,1.0007,1.002
5.241012615,0.0038,-0.0469,1.0012,1.002
5.242867923,0.0013,-0.0449,1.0021,1.003
5.245368923,0.0026,-0.0469,1.0021,1.003
5.247805846,0.0028,-0.0457,0.9995,1.001
5.250162692,0.0038,-0.0461,1.0014,1.003
5.252829846,0.0055,-0.0476,1.0000,1.001
5.255187385,0.0062,-0.0469,0.9978,0.999
5.257535692,0.0059,-0.0464,0.9970,0.998
5.261094692,0.0069,-0.0461,0.9980,0.999
5.261958154,0.0071,-0.0476,0.9970,0.998
5.264158077,0.0092,-0.0464,0.9972,0.998
5.266398769,0.0094,-0.0461,0.9970,0.998
5.269216615,0.0116,-0.0469,0.9956,0.997
5.271154769,0.0108,-0.0484,0.9948,0.996
5.273588308,0.0111,-0.0489,0.9934,0.995
5.275804,0.0133,-0.0464,0.9929,0.994
5.278240308,0.0116,-0.0445,0.9944,0.995
5.280816,0.0106,-0.0457,0.9968,0.998
5.282869769,0.0113,-0.0454,0.9970,0.998
5.285521538,0.0111,-0.0461,0.9992,1.000
5.287809462,0.0111,-0.0464,1.0002,1.001
5.290284846,0.0126,-0.0466,0.9995,1.001
5.292698769,0.0118,-0.0461,1.0014,1.003
5.294992615,0.0111,-0.0469,1.0024,1.004
5.297823615,0.0099,-0.0461,1.0037,1.005
5.300084923,0.0082,-0.0476,1.0009,1.002
5.308159923,0.0089,-0.0461,0.9995,1.001
5.309305462,0.0082,-0.0473,1.0012,1.002
5.309826692,0.0077,-0.0457,1.0007,1.002
5.310210154,0.0075,-0.0442,1.0037,1.005
5.311490769,0.0094,-0.0424,0.9985,0.999
5.321710077,0.0067,-0.0452,0.9753,0.976
5.322917769,0.0087,-0.0454,0.9577,0.959
5.323646154,0.0099,-0.0447,0.9506,0.952
5.324045538,0.0089,-0.0430,0.9455,0.947
5.330197231,0.0067,-0.0424,0.9518,0.953
5.330933846,0.0062,-0.0430,0.9582,0.959
5.331353769,0.0059,-0.0437,0.9657,0.967
5.331613231,0.0048,-0.0433,0.9774,0.978
5.333807077,0.0059,-0.0415,0.9863,0.987
5.336110769,0.0057,-0.0422,0.9965,0.997
5.336855692,0.0033,-0.0435,1.0044,1.005
5.339360308,0.0050,-0.0452,1.0125,1.013
5.341787923,0.0031,-0.0442,1.0144,1.015
5.344065769,0.0001,-0.0442,1.0183,1.019
5.352283,-0.0023,-0.0440,1.0168,1.018
5.352973231,-0.0030,-0.0471,1.0198,1.021
5.353557231,-0.0059,-0.0471,1.0178,1.019
5.353691923,-0.0059,-0.0457,1.0158,1.017
5.355746385,-0.0077,-0.0449,1.0134,1.014
5.358193846,-0.0096,-0.0466,1.0121,1.013
5.361637154,-0.0098,-0.0464,1.0095,1.011
5.362831692,-0.0108,-0.0476,1.0078,1.009
5.365514077,-0.0101,-0.0445,1.0051,1.006
5.367641462,-0.0105,-0.0442,1.0041,1.005
5.374534692,-0.0115,-0.0437,1.0046,1.006
5.374895385,-0.0117,-0.0447,1.0032,1.004
5.375048231,-0.0128,-0.0428,1.0029,1.004
5.379940308,-0.0120,-0.0464,1.0039,1.005
5.380377538,-0.0105,-0.0445,1.0056,1.007
5.382634385,-0.0108,-0.0420,1.0068,1.008
5.384117538,-0.0096,-0.0410,1.0070,1.008
5.386559077,-0.0093,-0.0410,1.0076,1.008
5.388961538,-0.0081,-0.0403,1.0085,1.009
5.394487692,-0.0077,-0.0391,1.0085,1.009
5.395471308,-0.0071,-0.0393,1.0105,1.011
5.396200231,-0.0044,-0.0422,1.0114,1.012
5.398477769,-0.0040,-0.0396,1.0109,1.012
5.401042769,-0.0023,-0.0391,1.0090,1.010
5.407656308,-0.0017,-0.0386,1.0068,1.008
5.408578077,-0.0032,-0.0398,1.0065,1.007
5.408882385,-0.0044,-0.0400,1.0056,1.006
5.410214462,-0.0017,-0.0384,1.0041,1.005
5.413562385,-0.0015,-0.0396,1.0032,1.004
5.414522385,-0.0040,-0.0403,1.0016,1.002
5.417277154,-0.0042,-0.0368,1.0004,1.001
5.419955,-0.0032,-0.0359,1.0002,1.001
5.422226692,-0.0023,-0.0366,0.9997,1.000
5.424880231,-0.0005,-0.0377,1.0002,1.001
5.426747,-0.0008,-0.0354,1.0024,1.003
5.429414769,-0.0010,-0.0396,1.0014,1.002
5.431817846,0.0023,-0.0377,1.0000,1.001
5.434413538,0.0008,-0.0389,1.0000,1.001
5.437003615,0.0011,-0.0379,0.9985,0.999
5.438535385,0.0057,-0.0384,0.9997,1.000
5.441028231,0.0055,-0.0400,0.9985,0.999
5.443346462,0.0040,-0.0403,0.9990,1.000
5.451688,0.0043,-0.0445,0.9980,0.999
5.452238154,0.0080,-0.0449,0.9972,0.998
5.452713538,0.0108,-0.0440,0.9980,0.999
5.453134385,0.0150,-0.0473,0.9983,0.999
5.455125769,0.0113,-0.0473,1.0002,1.001
5.460107077,0.0136,-0.0469,0.9980,0.999
5.460851,0.0138,-0.0469,0.9983,0.999
5.462273154,0.0148,-0.0489,0.9985,1.000
5.465284538,0.0160,-0.0503,0.9997,1.001
5.467385231,0.0150,-0.0513,0.9983,1.000
5.470189846,0.0150,-0.0533,0.9983,1.000
5.472227615,0.0143,-0.0517,0.9975,0.999
5.474388308,0.0131,-0.0522,0.9968,0.998
5.476355923,0.0113,-0.0528,0.9953,0.997
5.479675308,0.0126,-0.0569,0.9956,0.997
5.481388615,0.0126,-0.0547,0.9934,0.995
5.483426077,0.0099,-0.0554,0.9934,0.995
5.486111308,0.0084,-0.0510,0.9865,0.988
5.488076923,0.0080,-0.0489,0.9823,0.984
5.492628923,0.0064,-0.0481,0.9821,0.983
5.493364923,0.0059,-0.0452,0.9811,0.982
5.495549538,0.0045,-0.0442,0.9811,0.982
5.498117769,0.0043,-0.0454,0.9818,0.983
5.500736538,0.0048,-0.0400,0.9829,0.984
5.510591692,0.0011,-0.0393,0.9839,0.985
5.511120538,0.0018,-0.0403,0.9863,0.987
5.511339923,0.0018,-0.0377,0.9858,0.987
5.511446769,0.0001,-0.0400,0.9887,0.989
5.511581846,-0.0005,-0.0408,0.9880,0.989
